매입처명,상품명,현재고,품절예상월,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06
태국(썬타이),쎄라손미니(S)노(10P),2310.0,2027-02,2190.0,1889.0,1629.0,1152.0,727.0,385.0,107.0,-6.0,-217.0,-645.0,-825.0,-1216.0
태국(썬타이),쎄라손미용(L),90600.0,2026-11,68099.0,53495.0,31410.0,5262.0,-28889.0,-57533.0,-76368.0,-92995.0,-114667.0,-143020.0,-165785.0,-192304.0
태국(썬타이),쎄라손미용(M),48960.0,2026-08,19817.0,-8213.0,-46226.0,-87575.0,-137021.0,-184812.0,-218393.0,-242200.0,-281461.0,-326521.0,-362772.0,-402032.0
태국(썬타이),쎄라손미용(S),56500.0,2026-10,39292.0,19996.0,132.0,-22646.0,-59046.0,-78717.0,-95162.0,-118316.0,-149562.0,-180243.0,-204427.0,-229576.0
태화글로비즈,New태화특대(적),600.0,2026-09,293.0,63.0,-521.0,-730.0,-1064.0,-1283.0,-1763.0,-2013.0,-2367.0,-2578.0,-2929.0,-3221.0
태화글로비즈,New태화특대(투),800.0,2026-10,551.0,442.0,152.0,-34.0,-179.0,-324.0,-505.0,-650.0,-916.0,-1072.0,-1386.0,-1603.0
태화글로비즈,New태화특대(핑),600.0,2026-11,525.0,318.0,149.0,17.0,-228.0,-426.0,-821.0,-906.0,-962.0,-1033.0,-1174.0,-1287.0
태화글로비즈,태화(L)대(적),2300.0,2026-09,1338.0,418.0,-268.0,-1227.0,-2228.0,-3326.0,-4114.0,-4794.0,-5923.0,-6701.0,-7700.0,-8737.0
태화글로비즈,태화(L)대(투),1200.0,2027-01,1076.0,929.0,719.0,557.0,296.0,161.0,-49.0,-297.0,-567.0,-804.0,-905.0,-1101.0
태화글로비즈,태화(L)대(핑),600.0,2026-10,428.0,267.0,95.0,-55.0,-218.0,-433.0,-605.0,-702.0,-938.0,-1174.0,-1271.0,-1400.0
태화글로비즈,태화XL특대(적),1400.0,2026-10,962.0,599.0,171.0,-79.0,-911.0,-1183.0,-1677.0,-1986.0,-2149.0,-2493.0,-2900.0,-3119.0
태화글로비즈,태화XL특대(투),700.0,2026-12,548.0,389.0,353.0,218.0,78.0,-134.0,-354.0,-474.0,-544.0,-670.0,-790.0,-1010.0
태화글로비즈,태화XL특대(핑),600.0,2026-11,484.0,401.0,239.0,77.0,-219.0,-410.0,-595.0,-666.0,-782.0,-1152.0,-1244.0,-1383.0
태화글로비즈,태화꽃밴(적),1900.0,2026-10,1397.0,1045.0,279.0,-156.0,-763.0,-1223.0,-1720.0,-2072.0,-2424.0,-2880.0,-3276.0,-3771.0
태화글로비즈,태화꽃밴(투),1600.0,2026-09,1132.0,562.0,-308.0,-880.0,-1659.0,-2333.0,-2855.0,-3421.0,-3847.0,-4391.0,-5000.0,-5663.0
태화글로비즈,태화꽃밴(핑),3370.0,2026-09,1664.0,115.0,-2122.0,-4104.0,-6898.0,-9432.0,-11353.0,-12581.0,-14120.0,-15730.0,-17217.0,-18911.0
태화글로비즈,태화단보,0.0,2026-07,-124.0,-310.0,-538.0,-818.0,-1191.0,-1471.0,-1844.0,-1999.0,-2091.0,-2433.0,-3116.0,-3209.0
태화글로비즈,태화롤백(소)500매,0.0,2026-07,-27.0,-49.0,-150.0,-183.0,-215.0,-257.0,-293.0,-337.0,-377.0,-403.0,-439.0,-481.0
태화글로비즈,태화롤백(중)500매,108.0,2026-09,67.0,13.0,-55.0,-100.0,-155.0,-179.0,-251.0,-294.0,-328.0,-394.0,-431.0,-492.0
태화글로비즈,태화롤팩(대)500매,144.0,2026-09,109.0,54.0,-10.0,-58.0,-103.0,-139.0,-166.0,-227.0,-243.0,-307.0,-334.0,-373.0
태화글로비즈,태화마파,100.0,2026-07,-103.0,-375.0,-538.0,-819.0,-901.0,-1082.0,-1435.0,-1517.0,-1571.0,-1653.0,-1753.0,-1853.0
태화글로비즈,태화미니,1500.0,2026-11,1342.0,1118.0,876.0,393.0,-138.0,-958.0,-1245.0,-1487.0,-1669.0,-2086.0,-2569.0,-2854.0
태화글로비즈,태화선밴(적),800.0,2026-10,612.0,443.0,111.0,-138.0,-346.0,-565.0,-710.0,-968.0,-1289.0,-1596.0,-1971.0,-2107.0
태화글로비즈,태화선밴(투),2100.0,2026-08,483.0,-991.0,-2383.0,-3879.0,-5721.0,-7195.0,-8599.0,-9459.0,-10666.0,-11914.0,-13009.0,-14630.0
태화글로비즈,태화선밴(핑),5070.0,2026-09,2598.0,1180.0,-725.0,-2892.0,-6101.0,-8589.0,-10558.0,-12243.0,-13977.0,-16150.0,-17793.0,-19415.0
태화글로비즈,태화올A,1500.0,2026-10,1163.0,674.0,185.0,-335.0,-1229.0,-1785.0,-2308.0,-2561.0,-2848.0,-3438.0,-4686.0,-5192.0
태화글로비즈,태화위생100매,0.0,2026-07,-74.0,-158.0,-214.0,-288.0,-418.0,-539.0,-644.0,-737.0,-887.0,-980.0,-1054.0,-1178.0
태화글로비즈,태화위생200매,560.0,2026-09,248.0,74.0,-278.0,-630.0,-782.0,-945.0,-1260.0,-1445.0,-1681.0,-1917.0,-2076.0,-2272.0
태화글로비즈,태화위생50매,850.0,2026-08,321.0,-259.0,-1028.0,-1620.0,-2124.0,-2830.0,-3195.0,-3497.0,-4253.0,-5097.0,-5903.0,-6672.0
태화글로비즈,태화팩(대),250.0,2026-09,179.0,108.0,-34.0,-123.0,-176.0,-247.0,-336.0,-486.0,-575.0,-682.0,-832.0,-868.0
태화글로비즈,태화팩(소),200.0,2026-09,121.0,26.0,-69.0,-196.0,-323.0,-386.0,-545.0,-608.0,-751.0,-846.0,-941.0,-1026.0
태화글로비즈,태화팩(중),450.0,2026-10,371.0,163.0,44.0,-154.0,-371.0,-445.0,-564.0,-638.0,-766.0,-914.0,-1003.0,-1102.0
평강상사,렉션개나리,350.0,2026-07,-870.0,-1654.0,-2830.0,-4485.0,-5095.0,-6101.0,-7538.0,-7799.0,-8452.0,-9672.0,-10456.0,-11066.0
평강상사,렉션미니(투명)10P,0.0,2026-07,-15.0,-35.0,-44.0,-56.0,-76.0,-96.0,-116.0,-136.0,-156.0,-184.0,-204.0,-216.0
평강상사,렉션주황12호(여성용),0.0,2026-07,-120.0,-240.0,-432.0,-496.0,-736.0,-856.0,-952.0,-1048.0,-1117.0,-1237.0,-1357.0,-1477.0
평강상사,렉션황10호,0.0,2026-07,-100.0,-185.0,-285.0,-370.0,-470.0,-555.0,-655.0,-740.0,-825.0,-910.0,-1010.0,-1110.0
평강상사,렉션황12호,0.0,2026-07,-53.0,-106.0,-159.0,-212.0,-272.0,-325.0,-378.0,-431.0,-484.0,-537.0,-590.0,-650.0
하얀손(베트남),대광고무장갑(M)투,9900.0,2027-04,9103.0,8343.0,7707.0,7074.0,5850.0,5183.0,4753.0,3757.0,2217.0,-168.0,-562.0,-4476.0
하얀손(베트남),대광고무장갑(M)핑,9065.0,2026-08,2174.0,-1271.0,-7766.0,-14241.0,-17036.0,-26776.0,-31886.0,-37266.0,-45317.0,-52981.0,-56458.0,-80150.0
하얀손(베트남),대광고무장갑식품용-콤비(S)투명,0.0,2026-07,-400.0,-800.0,-1200.0,-1402.0,-1802.0,-2202.0,-2602.0,-3002.0,-3402.0,-3802.0,-4202.0,-4602.0
하얀손(베트남),대광고무장갑주름(L)투,10500.0,2027-03,9487.0,7953.0,7075.0,5490.0,4046.0,3076.0,2255.0,622.0,-1412.0,-4591.0,-6022.0,-11735.0
하얀손(베트남),대광고무장갑주름(L)핑,7250.0,2026-08,439.0,-5207.0,-12821.0,-23994.0,-27486.0,-34305.0,-46478.0,-54802.0,-62512.0,-72138.0,-75887.0,-105913.0
하얀손(베트남),대광고무장갑특대(XL)투,5590.0,2027-05,5118.0,4746.0,4374.0,4002.0,3630.0,3258.0,2880.0,2165.0,1549.0,580.0,-190.0,-1208.0
하얀손(베트남),대광고무장갑특대(XL)핑,12195.0,2026-12,10557.0,9719.0,8596.0,6773.0,5716.0,-54.0,-1016.0,-1249.0,-1470.0,-2194.0,-3308.0,-5971.0
하얀손(베트남),크린랲간편고무장갑(10컬레),14400.0,2026-10,12548.0,7870.0,3387.0,-706.0,-5959.0,-9970.0,-14648.0,-17669.0,-21957.0,-25270.0,-27999.0,-33119.0
하얀손(베트남),후디스고무장갑(M)투(A),0.0,2026-07,-5.0,-10.0,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0
하얀손(베트남),후디스고무장갑(M)핑 왼손,0.0,2026-07,-19.0,-36.0,-49.0,-68.0,-83.0,-100.0,-107.0,-124.0,-141.0,-160.0,-205.0,-219.0
하얀손(베트남),후디스고무장갑(S)핑(A),3200.0,2026-12,2613.0,1410.0,1320.0,1295.0,444.0,-151.0,-192.0,-863.0,-1305.0,-2268.0,-3812.0,-4336.0
하얀손(베트남),후디스고무장갑식품용,14037.0,2026-07,-7850.0,-48530.0,-78794.0,-113800.0,-148990.0,-188240.0,-219195.0,-250925.0,-280103.0,-328308.0,-357519.0,-371849.0
하얀손(베트남),후디스고무장갑주름(L)핑 오른손,0.0,2026-07,-100.0,-200.0,-300.0,-400.0,-500.0,-600.0,-628.0,-654.0,-754.0,-854.0,-904.0,-1004.0
하얀손(베트남),후디스고무장갑주름(L)핑 왼손,0.0,2026-07,-36.0,-72.0,-108.0,-186.0,-211.0,-247.0,-283.0,-309.0,-335.0,-371.0,-459.0,-487.0
하얀손(베트남),후디스고무장갑주름(L)핑(A),0.0,2026-07,-529.0,-658.0,-773.0,-888.0,-1099.0,-1378.0,-1414.0,-1529.0,-1644.0,-1723.0,-1838.0,-1953.0
하얀손(베트남),후디스고무장갑주름(L)핑(N),500.0,2026-07,-3072.0,-6593.0,-10509.0,-15729.0,-22767.0,-25952.0,-27820.0,-31245.0,-34449.0,-36689.0,-39102.0,-42296.0
하얀손(베트남),후디스미니(L)노(10P),-20.0,2026-07,-1404.0,-2613.0,-4170.0,-5689.0,-7585.0,-8940.0,-10469.0,-11683.0,-12952.0,-15166.0,-17242.0,-19486.0
하얀손(베트남),후디스미니(L)흰(10P),7933.0,2026-09,4649.0,1649.0,-908.0,-4500.0,-8020.0,-11501.0,-14313.0,-16993.0,-20030.0,-24418.0,-28264.0,-32391.0
하얀손(베트남),후디스미니(S)노(10P),692.0,2026-08,178.0,-261.0,-779.0,-1561.0,-2264.0,-2797.0,-3407.0,-3843.0,-4424.0,-5407.0,-6087.0,-6867.0
하얀손(베트남),후디스미니(S)흰(10P),5023.0,2026-10,3030.0,1654.0,261.0,-1590.0,-3275.0,-5034.0,-6654.0,-8173.0,-9963.0,-12503.0,-14384.0,-16565.0
하얀손(베트남),후디스미니(free)노(10P)(M)(A),873.0,2026-08,43.0,-842.0,-1812.0,-3116.0,-4641.0,-5868.0,-6874.0,-7729.0,-8758.0,-10346.0,-11912.0,-13405.0
하얀손(베트남),후디스미니(free)흰(10P)(M)(A),6160.0,2026-09,2972.0,360.0,-2506.0,-5900.0,-9042.0,-12106.0,-15046.0,-17378.0,-20255.0,-25545.0,-29510.0,-33192.0
하영안전물산,토시,5305.0,2026-07,-1420.0,-6649.0,-11679.0,-18147.0,-23273.0,-27782.0,-32958.0,-37165.0,-42588.0,-47677.0,-52339.0,-58216.0
학코팅공업사,대광노랑반코팅(10P),1878.0,2027-05,1686.0,1506.0,1260.0,861.0,643.0,346.0,287.0,245.0,151.0,7.0,-162.0,-221.0
학코팅공업사,후디스노랑반코팅(13g),8870.0,2026-08,1915.0,-5804.0,-14598.0,-23398.0,-32637.0,-39221.0,-45781.0,-52282.0,-59797.0,-68065.0,-74180.0,-82248.0
학코팅공업사,후디스흰반코팅(13g),5600.0,2026-09,4043.0,1362.0,-289.0,-2284.0,-3720.0,-4818.0,-6993.0,-8337.0,-9464.0,-11148.0,-12868.0,-14429.0
한결유통,위생장갑(하품),0.0,2026-07,-340.0,-703.0,-1384.0,-1690.0,-2371.0,-2779.0,-3085.0,-3476.0,-3839.0,-4281.0,-4621.0,-5132.0
해광장갑,백나일론(해광)10P,0.0,2026-07,-539.0,-1000.0,-1420.0,-1667.0,-2227.0,-2422.0,-2622.0,-3013.0,-3433.0,-4013.0,-4375.0,-4830.0
해광장갑,실장갑50g(10P),0.0,2026-07,-222.0,-669.0,-1135.0,-1660.0,-2140.0,-2572.0,-2827.0,-3280.0,-3752.0,-3947.0,-4337.0,-4632.0
호성산업,레자토시(고무줄),300.0,2026-08,186.0,-64.0,-210.0,-470.0,-649.0,-795.0,-968.0,-1066.0,-1316.0,-1468.0,-1598.0,-1848.0
호성산업,레자토시(시보리),200.0,2026-10,145.0,90.0,35.0,-47.0,-185.0,-295.0,-395.0,-450.0,-505.0,-560.0,-698.0,-753.0
호성산업,오런토시2P,0.0,2026-07,-2.0,-48.0,-51.0,-53.0,-99.0,-100.0,-146.0,-149.0,-152.0,-155.0,-158.0,-161.0
호성산업,은박방수토시(고무줄),500.0,2026-10,382.0,210.0,38.0,-83.0,-201.0,-247.0,-467.0,-475.0,-483.0,-601.0,-723.0,-975.0
호성산업,은박방수토시(시보리),100.0,2026-07,-12.0,-118.0,-219.0,-449.0,-661.0,-986.0,-1363.0,-1599.0,-1788.0,-2012.0,-2177.0,-2413.0
호성산업,청앞치마(중),0.0,2026-07,-50.0,-100.0,-135.0,-187.0,-237.0,-289.0,-335.0,-400.0,-439.0,-511.0,-595.0,-647.0
호성산업,청토시(100입),700.0,2026-09,390.0,215.0,-118.0,-276.0,-629.0,-962.0,-1412.0,-1640.0,-1983.0,-2324.0,-2782.0,-2957.0
호성산업,청토시(100입)겨울용,300.0,2027-04,279.0,255.0,226.0,198.0,153.0,84.0,34.0,18.0,2.0,-22.0,-49.0,-65.0
호성산업,후디스토시1P,3200.0,2026-09,2100.0,1354.0,-230.0,-1266.0,-2251.0,-3378.0,-4333.0,-5137.0,-6758.0,-8176.0,-10207.0,-11585.0
